artist_name,album_name,album_link,album_cover,album_popularity,release_date,total_tracks,tracks
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,Bicycle Race - Remastered 2011
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,If You Can't Beat Them - Remastered 2011
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,Let Me Entertain You - Remastered 2011
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,Dead On Time - Remastered 2011
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,In Only Seven Days - Remastered 2011
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,Dreamer's Ball - Remastered 2011
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,Fun It - Remastered 2011
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,Leaving Home Ain't Easy - Remastered 2011
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,Don't Stop Me Now - Remastered 2011
Queen,Jazz (2011 Remaster),https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,75,1978-11-10,13,More Of That Jazz - Remastered 2011
